epoch,accuracy,loss,val_accuracy,val_loss
0,0.9572963118553162,0.14181135594844818,0.9821666479110718,0.0576423741877079
1,0.9854815006256104,0.0462820902466774,0.9856666922569275,0.050960689783096313
2,0.9920555353164673,0.027569333091378212,0.9854999780654907,0.05186406522989273
