epoch,accuracy,loss,val_accuracy,val_loss
0,0.9554814696311951,0.14752177894115448,0.984000027179718,0.05663615092635155
1,0.9848518371582031,0.04832190275192261,0.9866666793823242,0.0503879189491272
2,0.9902222156524658,0.031222496181726456,0.9866666793823242,0.05266411975026131
